# sections
Fall 2026 (34 employer-stated)
Recently posted — cycle not stated (178 roles)
Summer 2027 (300 employer-stated)
# rows
Summer 2027 (300 employer-stated)	Marvell / Firmware Engineer Intern, MS - Summer 2027 @ Santa Clara, CA	Company=Marvell; Role=Firmware Engineer Intern, MS - Summer 2027; Category=Hardware; Location=Santa Clara, CA; Skills=Python, Bash, Linux, Git; Posted=Sep 04, 2026; Apply=[Apply](https://marvell.wd1.myworkdayjobs.com/MarvellCareers/job/Santa-Clara-CA/Firmware-Engineer-Intern--MS---Summer-2027_2604513)
Summer 2027 (300 employer-stated)	Mastercard / Data Scientist Intern, Summer 2027 – St. Louis, MO, US _(3 openings)_ @ O'Fallon, Missouri	Company=Mastercard; Role=Data Scientist Intern, Summer 2027 – St. Louis, MO, US _(3 openings)_; Category=Data & ML/AI; Location=O'Fallon, Missouri; Skills=No skills listed; Posted=Aug 28, 2026; Apply=[Apply](https://mastercard.wd1.myworkdayjobs.com/Campus/job/OFallon-Missouri/Data-Scientist-Intern--Summer-2027---St-Louis--MO--US_R-284869) [#2](https://mastercard.wd1.myworkdayjobs.com/Campus/job/OFallon-Missouri/Data-Scientist-Intern--Summer-2027---St-Louis--MO--US_R-284879) [#3](https://mastercard.wd1.myworkdayjobs.com/Campus/job/OFallon-Missouri/Data-Scientist-Intern--Summer-2027---St-Louis--MO--US_R-284877)
Summer 2027 (300 employer-stated)	Mastercard / Platform Engineering Intern, Summer 2027 – St. Louis, MO, US _(3 openings)_ @ O'Fallon, Missouri	Company=Mastercard; Role=Platform Engineering Intern, Summer 2027 – St. Louis, MO, US _(3 openings)_; Category=Software; Location=O'Fallon, Missouri; Skills=Python, Terraform, Linux, Git; Posted=Aug 31, 2026; Apply=[Apply](https://mastercard.wd1.myworkdayjobs.com/Campus/job/OFallon-Missouri/Platform-Engineering-Intern--Summer-2027---St-Louis--MO--US_R-284875) [#2](https://mastercard.wd1.myworkdayjobs.com/Campus/job/OFallon-Missouri/Platform-Engineering-Intern--Summer-2027---St-Louis--MO--US_R-284868) [#3](https://mastercard.wd1.myworkdayjobs.com/Campus/job/OFallon-Missouri/Platform-Engineering-Intern--Summer-2027---St-Louis--MO--US_R-284873)
Summer 2027 (300 employer-stated)	Mastercard / Site Reliability Engineering Intern, Summer 2027 – St. Louis, MO, US @ O'Fallon, Missouri	Company=Mastercard; Role=Site Reliability Engineering Intern, Summer 2027 – St. Louis, MO, US; Category=Software; Location=O'Fallon, Missouri; Skills=Python, Bash, AWS, GCP; Posted=Sep 03, 2026; Apply=[Apply](https://mastercard.wd1.myworkdayjobs.com/Campus/job/OFallon-Missouri/Site-Reliability-Engineering-Intern--Summer-2027---St-Louis--MO--US_R-287654)
Summer 2027 (300 employer-stated)	McKesson / Data Analyst Intern - Summer 2027 @ USA, OH, Columbus	Company=McKesson; Role=Data Analyst Intern - Summer 2027; Category=Data & ML/AI; Location=USA, OH, Columbus; Skills=SQL, Tableau; Posted=Sep 02, 2026; Apply=[Apply](https://mckesson.wd3.myworkdayjobs.com/External_Careers/job/USA-OH-Columbus/Data-Analyst-Intern---Summer-2027_JR0150844)
Summer 2027 (300 employer-stated)	McKesson / Software Engineer Intern - Summer 2027 _(2 openings)_ @ USA, CO, Longmont	Company=McKesson; Role=Software Engineer Intern - Summer 2027 _(2 openings)_; Category=Software; Location=USA, CO, Longmont; Skills=Python, Java, C++, C#; Posted=Sep 02, 2026; Apply=[Apply](https://mckesson.wd3.myworkdayjobs.com/External_Careers/job/USA-CO-Longmont/Software-Engineer-Intern---Summer-2027_JR0152469) [#2](https://mckesson.wd3.myworkdayjobs.com/External_Careers/job/USA-CO-Longmont/Software-Engineer-Intern---Summer-2027_JR0152742)
Summer 2027 (300 employer-stated)	McKesson / Software Installation & IT Support Intern - Summer 2027 @ USA, CO, Longmont	Company=McKesson; Role=Software Installation & IT Support Intern - Summer 2027; Category=Software; Location=USA, CO, Longmont; Skills=No skills listed; Posted=Sep 02, 2026; Apply=[Apply](https://mckesson.wd3.myworkdayjobs.com/External_Careers/job/USA-CO-Longmont/Software-Installation---IT-Support-Intern---Summer-2027_JR0152304)
Summer 2027 (300 employer-stated)	MegazoneCloud / Data Engineer Co-op 2027 🛂 🆕 @ Rochester, NY	Company=MegazoneCloud; Role=Data Engineer Co-op 2027; Category=Data & ML/AI; Location=Rochester, NY; Skills=Python, SQL, LLMs, AWS; Posted=Sep 11, 2026; Apply=[Apply](https://jobs.ashbyhq.com/megazone/fde09888-986f-4207-88fe-3ff5b921a1fa)
Summer 2027 (300 employer-stated)	MegazoneCloud / Software Engineer Co-op 2027 🛂 🆕 @ Rochester, NY	Company=MegazoneCloud; Role=Software Engineer Co-op 2027; Category=Software; Location=Rochester, NY; Skills=Python, Java, JavaScript, LLMs; Posted=Sep 11, 2026; Apply=[Apply](https://jobs.ashbyhq.com/megazone/e2889469-cf20-4227-bf24-2a6e885f8dca)
Summer 2027 (300 employer-stated)	Meijer / Data Science Intern - Summer 2027 @ Grand Rapids, MI	Company=Meijer; Role=Data Science Intern - Summer 2027; Category=Data & ML/AI; Location=Grand Rapids, MI; Skills=Python, SQL, Databricks, Tableau; Posted=Sep 08, 2026; Apply=[Apply](https://meijer.wd5.myworkdayjobs.com/Meijer/job/Grand-Rapids-MI/Data-Science-Intern---Summer-2027_R000699579)
Summer 2027 (300 employer-stated)	Meijer / Information Security Intern- Summer 2027 @ Grand Rapids, MI	Company=Meijer; Role=Information Security Intern- Summer 2027; Category=Security; Location=Grand Rapids, MI; Skills=No skills listed; Posted=Sep 08, 2026; Apply=[Apply](https://meijer.wd5.myworkdayjobs.com/Meijer/job/Grand-Rapids-MI/Information-Security-Intern--Summer-2027_R000698302)
Summer 2027 (300 employer-stated)	Melius / Software Engineering Intern [Spring/Summer 2027] @ New York City	Company=Melius; Role=Software Engineering Intern [Spring/Summer 2027]; Category=Software; Location=New York City; Skills=TypeScript, LLMs, React, Next.js; Posted=Jul 31, 2026; Apply=[Apply](https://jobs.ashbyhq.com/melius/b61f063a-4f94-4e50-a4ef-05aaab552280)
Summer 2027 (300 employer-stated)	Momentive / Summer 2027 Intern - Enterprise Reporting & Analytics - Data Science @ US NY Niskayuna	Company=Momentive; Role=Summer 2027 Intern - Enterprise Reporting & Analytics - Data Science; Category=Data & ML/AI; Location=US NY Niskayuna; Skills=Python, SQL, LLMs, Snowflake; Posted=Sep 03, 2026; Apply=[Apply](https://momentive.wd1.myworkdayjobs.com/MC/job/US-NY-Niskayuna/Summer-2027-Intern---Enterprise-Reporting---Analytics---Data-Science_R9807-1)
Summer 2027 (300 employer-stated)	Momentive / Summer 2027 Intern - Software Development @ US NY Niskayuna	Company=Momentive; Role=Summer 2027 Intern - Software Development; Category=Software; Location=US NY Niskayuna; Skills=Java, SQL, Git; Posted=Sep 03, 2026; Apply=[Apply](https://momentive.wd1.myworkdayjobs.com/MC/job/US-NY-Niskayuna/Summer-2027-Intern---Software-Development_R9756)
Summer 2027 (300 employer-stated)	Montenson / AI Intern 🛂 @ MN, United States	Company=Montenson; Role=AI Intern; Category=Data & ML/AI; Location=MN, United States; Skills=LLMs, Computer Vision; Posted=Aug 10, 2026; Apply=[Apply](https://fa-esgu-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/23339)
Summer 2027 (300 employer-stated)	Moog / Intern, Software Engineering @ Mineral Wells, TX	Company=Moog; Role=Intern, Software Engineering; Category=Software; Location=Mineral Wells, TX; Skills=No skills listed; Posted=Sep 09, 2026; Apply=[Apply](https://moog.wd5.myworkdayjobs.com/moog_external_career_site/job/Mineral-Wells-TX/Intern--Software-Engineering_R-26-19888-1)
Summer 2027 (300 employer-stated)	Motorola / 2027 Software Engineering Summer Internship 🇺🇸 🆕 @ Plantation, FL	Company=Motorola; Role=2027 Software Engineering Summer Internship 🇺🇸; Category=Software; Location=Plantation, FL; Skills=C++, Linux, Git; Posted=Sep 11, 2026; Apply=[Apply](https://motorolasolutions.wd5.myworkdayjobs.com/Careers/job/Plantation-FL/XMLNAME-2027-Software-Engineering-Summer-Internship_R68125)
Summer 2027 (300 employer-stated)	Motorola / DSP (Digital Signal Processing) Software Engineering Intern - Summer 2027 🆕 @ Plantation, FL	Company=Motorola; Role=DSP (Digital Signal Processing) Software Engineering Intern - Summer 2027; Category=Software; Location=Plantation, FL; Skills=Python, C++, MATLAB, Linux; Posted=Sep 11, 2026; Apply=[Apply](https://motorolasolutions.wd5.myworkdayjobs.com/Careers/job/Plantation-FL/DSP--Digital-Signal-Processing--Software-Engineering-Intern---Summer-2027_R68734)
Summer 2027 (300 employer-stated)	Motorola / Software Engineering Intern - Summer 2027 @ Chicago, IL	Company=Motorola; Role=Software Engineering Intern - Summer 2027; Category=Software; Location=Chicago, IL; Skills=Angular; Posted=Sep 08, 2026; Apply=[Apply](https://motorolasolutions.wd5.myworkdayjobs.com/Careers/job/Chicago-IL/Software-Engineering-Intern---Summer-2027_R68388)
Summer 2027 (300 employer-stated)	National Information Solutions Cooperative (NISC) / Intern - Database Conversion Programming @ Mandan, ND	Company=National Information Solutions Cooperative (NISC); Role=Intern - Database Conversion Programming; Category=Software; Location=Mandan, ND; Skills=SQL, Linux; Posted=Sep 10, 2026; Apply=[Apply](https://job-boards.greenhouse.io/testnisc/jobs/8191898)
Summer 2027 (300 employer-stated)	National Information Solutions Cooperative (NISC) / Intern - Information Security (Cybersecurity) @ Mandan, ND	Company=National Information Solutions Cooperative (NISC); Role=Intern - Information Security (Cybersecurity); Category=Security; Location=Mandan, ND; Skills=Linux; Posted=Sep 10, 2026; Apply=[Apply](https://job-boards.greenhouse.io/testnisc/jobs/8191987)
Summer 2027 (300 employer-stated)	Neighbor / Software Engineer Intern 2027 @ Lehi, UT	Company=Neighbor; Role=Software Engineer Intern 2027; Category=Software; Location=Lehi, UT; Skills=Python, Java, C++, Go; Posted=Sep 03, 2026; Apply=[Apply](https://jobs.lever.co/neighbor/7d66629f-3f4b-41ee-a324-fe0154e13c46)
Summer 2027 (300 employer-stated)	Nelnet / Intern - Software Engineer - New Ventures - Starting Summer 2027 @ Lincoln, NE	Company=Nelnet; Role=Intern - Software Engineer - New Ventures - Starting Summer 2027; Category=Software; Location=Lincoln, NE; Skills=JavaScript, Node.js, HTML/CSS, AWS; Posted=Sep 10, 2026; Apply=[Apply](https://nelnet.wd1.myworkdayjobs.com/MyNelnet/job/Lincoln-NE/Intern---Software-Engineer---New-Ventures---Starting-Summer-2026_R23098)
Summer 2027 (300 employer-stated)	Newrez / 2027 Summer Internship - Software Developer @ TX, Coppell	Company=Newrez; Role=2027 Summer Internship - Software Developer; Category=Software; Location=TX, Coppell; Skills=C#, SQL, Git, Tableau; Posted=Sep 01, 2026; Apply=[Apply](https://newrez.wd1.myworkdayjobs.com/NRZ/job/TX-Coppell/XMLNAME-2027-Summer-Internship---Software-Developer_R10390)
Summer 2027 (300 employer-stated)	Northwestern Mutual / Public Investments Quantitative Analyst Intern, Summer 2027 @ Milwaukee, WI Corporate	Company=Northwestern Mutual; Role=Public Investments Quantitative Analyst Intern, Summer 2027; Category=Quant; Location=Milwaukee, WI Corporate; Skills=Python, SQL, dbt, Snowflake; Posted=Aug 12, 2026; Apply=[Apply](https://northwesternmutual.wd5.myworkdayjobs.com/corporate-careers/job/Milwaukee-WI-Corporate/Public-Investments-Quantitative-Analyst-Intern--Summer-2027_JR-45807)
Summer 2027 (300 employer-stated)	Northwood Space / Embedded Software Engineering Intern (2027 Summer Internship) 🇺🇸 @ Torrance, CA	Company=Northwood Space; Role=Embedded Software Engineering Intern (2027 Summer Internship) 🇺🇸; Category=Software; Location=Torrance, CA; Skills=Python, C++, Rust, Linux; Posted=Aug 29, 2026; Apply=[Apply](https://jobs.ashbyhq.com/northwoodspace/d0cca9dd-ea90-4c3b-94b4-17761932d11c)
Summer 2027 (300 employer-stated)	Northwood Space / Software Engineering Intern (2027 Summer Internship) 🇺🇸 @ Torrance, CA	Company=Northwood Space; Role=Software Engineering Intern (2027 Summer Internship) 🇺🇸; Category=Software; Location=Torrance, CA; Skills=C++, Go, Rust, AWS; Posted=Aug 29, 2026; Apply=[Apply](https://jobs.ashbyhq.com/northwoodspace/ce3d4b73-461e-4128-a6f1-f933897e8119)
Summer 2027 (300 employer-stated)	Notion / Software Engineer Intern (Summer 2027) @ San Francisco, California	Company=Notion; Role=Software Engineer Intern (Summer 2027); Category=Software; Location=San Francisco, California; Skills=Python, TypeScript, LLMs, React; Posted=Aug 14, 2026; Apply=[Apply](https://jobs.ashbyhq.com/notion/3fba1c39-c5cb-47d7-9ad2-1cec4d7e9d0c)
Summer 2027 (300 employer-stated)	Old Mission Capital / Software Engineer – 2027 Internship Program (June Start) @ Chicago, IL, United States	Company=Old Mission Capital; Role=Software Engineer – 2027 Internship Program (June Start); Category=Software; Location=Chicago, IL, United States; Skills=Python, C++, TypeScript; Posted=Jul 15, 2026; Apply=[Apply](https://www.oldmissioncapital.com/careers/?gh_jid=7796180003)
Summer 2027 (300 employer-stated)	Olsson / Civil Engineering Internship - Federal Infrastructure Site Design @ North Kansas City, MO	Company=Olsson; Role=Civil Engineering Internship - Federal Infrastructure Site Design; Category=Software; Location=North Kansas City, MO; Skills=No skills listed; Posted=Aug 31, 2026; Apply=[Apply](https://job-boards.greenhouse.io/olsson/jobs/5396116008)
Summer 2027 (300 employer-stated)	Oshkosh / AI Intern 🆕 @ Oshkosh, Wisconsin, United States	Company=Oshkosh; Role=AI Intern; Category=Data & ML/AI; Location=Oshkosh, Wisconsin, United States; Skills=Python, C++, PyTorch, TensorFlow; Posted=Sep 11, 2026; Apply=[Apply](https://oshkoshcorporation.wd5.myworkdayjobs.com/Oshkosh/job/Oshkosh-Wisconsin-United-States/AI-Intern_R50265)
Summer 2027 (300 employer-stated)	Oshkosh / Engineer Intern - Software (Summer 2027) @ Dodge Center, Minnesota, United States	Company=Oshkosh; Role=Engineer Intern - Software (Summer 2027); Category=Software; Location=Dodge Center, Minnesota, United States; Skills=C++; Posted=Aug 31, 2026; Apply=[Apply](https://oshkoshcorporation.wd5.myworkdayjobs.com/Oshkosh/job/Dodge-Center-Minnesota-United-States/Engineer-Intern---Software--Summer-2026-_R49786)
Summer 2027 (300 employer-stated)	PDT Partners / Summer 2027 Software Engineering Intern @ New York, NY	Company=PDT Partners; Role=Summer 2027 Software Engineering Intern; Category=Software; Location=New York, NY; Skills=No skills listed; Posted=Jul 24, 2026; Apply=[Apply](https://job-boards.greenhouse.io/pdtpartners/jobs/8077685)
Summer 2027 (300 employer-stated)	PIMCO / 2027 Summer Intern - Masters Quant Research Analyst, Client Solutions & Analytics, US @ Newport Beach, CA USA	Company=PIMCO; Role=2027 Summer Intern - Masters Quant Research Analyst, Client Solutions & Analytics, US; Category=Quant; Location=Newport Beach, CA USA; Skills=Python; Posted=Sep 01, 2026; Apply=[Apply](https://pimco.wd1.myworkdayjobs.com/pimco-careers/job/Newport-Beach-CA-USA/XMLNAME-2027-Summer-Intern---Masters-Quant-Research-Analyst--Client-Solutions---Analytics--US_R106816)
Summer 2027 (300 employer-stated)	PIMCO / 2027 Summer Intern - Technology Analyst, Software Engineering @ Austin, TX USA	Company=PIMCO; Role=2027 Summer Intern - Technology Analyst, Software Engineering; Category=Software; Location=Austin, TX USA; Skills=Python, Java, C++, C#; Posted=Aug 18, 2026; Apply=[Apply](https://pimco.wd1.myworkdayjobs.com/pimco-careers/job/Austin-TX-USA/XMLNAME-2027-Summer-Intern---Technology-Analyst--Software-Engineering_R106745)
Summer 2027 (300 employer-stated)	Pacific Fusion / Summer 2027 Internship- Software Engineering @ San Leandro +3 more	Company=Pacific Fusion; Role=Summer 2027 Internship- Software Engineering; Category=Software; Location=San Leandro +3 more; Skills=Python, TypeScript, JavaScript, SQL; Posted=Sep 09, 2026; Apply=[Apply](https://job-boards.greenhouse.io/pacificfusion/jobs/4398373009)
Summer 2027 (300 employer-stated)	Pentair / IT & Cybersecurity Leadership Development Internship Program - Summer 2027 🛂 @ Golden Valley, MN	Company=Pentair; Role=IT & Cybersecurity Leadership Development Internship Program - Summer 2027; Category=Security; Location=Golden Valley, MN; Skills=No skills listed; Posted=Aug 03, 2026; Apply=[Apply](https://pentair.wd5.myworkdayjobs.com/pentair_careers/job/Golden-Valley-MN/IT---Cybersecurity-Leadership-Development-Internship-Program----Summer-2027_R23700)
Summer 2027 (300 employer-stated)	Philips / Intern – Data AI/ML Engineering – Plymouth, MN – Summer 2027 @ Plymouth, Minnesota, United States	Company=Philips; Role=Intern – Data AI/ML Engineering – Plymouth, MN – Summer 2027; Category=Data & ML/AI; Location=Plymouth, Minnesota, United States; Skills=Azure, Git; Posted=Aug 28, 2026; Apply=[Apply](https://philips.wd3.myworkdayjobs.com/jobs-and-careers/job/Plymouth-Minnesota-United-States/Intern---Data-AI-ML-Engineering---Plymouth--MN---Summer-2027_590404)
Summer 2027 (300 employer-stated)	Pilot Company / Program Intern, Infrastructure Support @ Knoxville, TN, United States	Company=Pilot Company; Role=Program Intern, Infrastructure Support; Category=Software; Location=Knoxville, TN, United States; Skills=AWS; Posted=Sep 09, 2026; Apply=[Apply](https://jobs.smartrecruiters.com/PilotCompany/744000148577368)
Summer 2027 (300 employer-stated)	QTS / Summer 2027 Internship: Internal Data Center Infrastructure Projects 🇺🇸 @ Irving, TX	Company=QTS; Role=Summer 2027 Internship: Internal Data Center Infrastructure Projects 🇺🇸; Category=Data & ML/AI; Location=Irving, TX; Skills=No skills listed; Posted=Aug 26, 2026; Apply=[Apply](https://qtsdatacenters.wd5.myworkdayjobs.com/qts/job/Irving-TX/Summer-2027-Internship--Internal-Data-Center-Infrastructure-Projects_R2026-1906)
Summer 2027 (300 employer-stated)	Quadrillion / Software Engineering Intern (Summer 2027) @ New York City	Company=Quadrillion; Role=Software Engineering Intern (Summer 2027); Category=Software; Location=New York City; Skills=Python, Pandas, React; Posted=Jul 24, 2026; Apply=[Apply](https://jobs.ashbyhq.com/quadrillion-labs/a4acc44c-31ce-41a0-ab44-2500487b4d05)
Summer 2027 (300 employer-stated)	RF-SMART / Product Engineering Software Developer Internship - Spring & Summer 2027 🛂 @ Jacksonville, Florida, United States	Company=RF-SMART; Role=Product Engineering Software Developer Internship - Spring & Summer 2027; Category=Software; Location=Jacksonville, Florida, United States; Skills=C#, TypeScript; Posted=Sep 10, 2026; Apply=[Apply](https://job-boards.greenhouse.io/rfsmart/jobs/5407206008)
Summer 2027 (300 employer-stated)	RF-SMART / Software Support Engineer Internship (NetSuite) - Summer 2027 🛂 @ Highlands Ranch, Colorado, United States	Company=RF-SMART; Role=Software Support Engineer Internship (NetSuite) - Summer 2027; Category=Software; Location=Highlands Ranch, Colorado, United States; Skills=JavaScript; Posted=Sep 08, 2026; Apply=[Apply](https://job-boards.greenhouse.io/rfsmart/jobs/5409034008)
Summer 2027 (300 employer-stated)	RTX / Software Engineer Intern ( Summer 2027) 🇺🇸 @ US-IA-CEDAR RAPIDS-130 ~ 5350 C Ave NE…	Company=RTX; Role=Software Engineer Intern ( Summer 2027) 🇺🇸; Category=Software; Location=US-IA-CEDAR RAPIDS-130 ~ 5350 C Ave NE…; Skills=Python, Java, C++, Rust; Posted=Sep 08, 2026; Apply=[Apply](https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-IA-CEDAR-RAPIDS-130--5350-C-Ave-NE--BLDG-130/Software-Engineer-Intern---Summer-2027-_01870613)
Summer 2027 (300 employer-stated)	RTX / Software Engineering Co-op (Summer/ Fall 2027) 🇺🇸 @ US-IA-CEDAR RAPIDS-124 ~ 400 Collins Rd…	Company=RTX; Role=Software Engineering Co-op (Summer/ Fall 2027) 🇺🇸; Category=Software; Location=US-IA-CEDAR RAPIDS-124 ~ 400 Collins Rd…; Skills=C++; Posted=Sep 10, 2026; Apply=[Apply](https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-IA-CEDAR-RAPIDS-124--400-Collins-Rd-NE--BLDG-124/Software-Engineering-Co-op--Summer--Fall-2027-_01873293)
Summer 2027 (300 employer-stated)	RTX / Software Engineering Intern (Summer 2027) 🇺🇸 @ US-IA-CEDAR RAPIDS-166 ~ 855 35Th St NE…	Company=RTX; Role=Software Engineering Intern (Summer 2027) 🇺🇸; Category=Software; Location=US-IA-CEDAR RAPIDS-166 ~ 855 35Th St NE…; Skills=Python, C++; Posted=Sep 09, 2026; Apply=[Apply](https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-IA-CEDAR-RAPIDS-166--855-35Th-St-NE--BLDG-166/Software-Engineering-Intern--Summer-2027-_01872878)
Summer 2027 (300 employer-stated)	Roblox / [Summer 2027] Software Engineer Intern @ San Mateo, CA, United States	Company=Roblox; Role=[Summer 2027] Software Engineer Intern; Category=Software; Location=San Mateo, CA, United States; Skills=Python, Java, C++, C#; Posted=Aug 05, 2026; Apply=[Apply](https://careers.roblox.com/jobs/8072713?gh_jid=8072713)
Summer 2027 (300 employer-stated)	Rocket Lab / Flight Software Intern Summer 2027 🇺🇸 @ Littleton, CO	Company=Rocket Lab; Role=Flight Software Intern Summer 2027 🇺🇸; Category=Software; Location=Littleton, CO; Skills=Python, C++, Rust, Git; Posted=Sep 09, 2026; Apply=[Apply](https://job-boards.greenhouse.io/rocketlab/jobs/7989722003)
Summer 2027 (300 employer-stated)	Saab / Software Engineering Co-Op (Spring - Summer 2027) 🇺🇸 @ East Syracuse, NY (Collamer)	Company=Saab; Role=Software Engineering Co-Op (Spring - Summer 2027) 🇺🇸; Category=Software; Location=East Syracuse, NY (Collamer); Skills=Java, JavaScript, SQL, HTML/CSS; Posted=Sep 04, 2026; Apply=[Apply](https://saabusa.wd1.myworkdayjobs.com/saab_careers/job/East-Syracuse-NY-Collamer/Software-Engineering-Co-Op--Spring---Summer-2027-_R-03240-1)
Summer 2027 (300 employer-stated)	Saab / Software Engineering Co-Op (Summer 2027) 🇺🇸 @ East Syracuse, NY (Collamer)	Company=Saab; Role=Software Engineering Co-Op (Summer 2027) 🇺🇸; Category=Software; Location=East Syracuse, NY (Collamer); Skills=Python, Java, C++, JavaScript; Posted=Sep 03, 2026; Apply=[Apply](https://saabusa.wd1.myworkdayjobs.com/saab_careers/job/East-Syracuse-NY-Collamer/Software-Engineering-Co-Op--Summer-2027-_R-03237-1)
Summer 2027 (300 employer-stated)	Sage / Software Engineering Intern (Edge) – Summer 2027 @ New York, New York, United States	Company=Sage; Role=Software Engineering Intern (Edge) – Summer 2027; Category=Software; Location=New York, New York, United States; Skills=Python, Java, AWS, Linux; Posted=Aug 24, 2026; Apply=[Apply](https://job-boards.greenhouse.io/sage49/jobs/6131191004)
Summer 2027 (300 employer-stated)	Sage / Software Engineering Intern (Full Stack) – Summer 2027 @ New York, New York, United States	Company=Sage; Role=Software Engineering Intern (Full Stack) – Summer 2027; Category=Software; Location=New York, New York, United States; Skills=Python, Java, TypeScript, JavaScript; Posted=Aug 24, 2026; Apply=[Apply](https://job-boards.greenhouse.io/sage49/jobs/6131185004)
Summer 2027 (300 employer-stated)	Saronic / Software Engineer Intern (Summer 2027) 🇺🇸 @ Austin, TX	Company=Saronic; Role=Software Engineer Intern (Summer 2027) 🇺🇸; Category=Software; Location=Austin, TX; Skills=Python, C++, Rust, TypeScript; Posted=Sep 09, 2026; Apply=[Apply](https://jobs.ashbyhq.com/saronic/60afb634-5515-4347-824a-3816735541c2)
Summer 2027 (300 employer-stated)	Scale AI / Software Engineering Intern (Summer 2027) @ San Francisco, CA	Company=Scale AI; Role=Software Engineering Intern (Summer 2027); Category=Software; Location=San Francisco, CA; Skills=Python, TypeScript, LLMs, React; Posted=Sep 04, 2026; Apply=[Apply](https://job-boards.greenhouse.io/scaleai/jobs/4730845005)
Summer 2027 (300 employer-stated)	Schonfeld / 2027 Cybersecurity Operations Intern @ New York, New York, United States	Company=Schonfeld; Role=2027 Cybersecurity Operations Intern; Category=Security; Location=New York, New York, United States; Skills=No skills listed; Posted=Sep 04, 2026; Apply=[Apply](https://job-boards.greenhouse.io/schonfeld/jobs/8171696)
Summer 2027 (300 employer-stated)	Schonfeld / 2027 Data Science Intern @ New York, New York, United States	Company=Schonfeld; Role=2027 Data Science Intern; Category=Data & ML/AI; Location=New York, New York, United States; Skills=Python, SQL, Docker, Kafka; Posted=Sep 04, 2026; Apply=[Apply](https://job-boards.greenhouse.io/schonfeld/jobs/8171692)
Summer 2027 (300 employer-stated)	Schonfeld / 2027 Platform Engineering Intern @ New York, New York, United States	Company=Schonfeld; Role=2027 Platform Engineering Intern; Category=Software; Location=New York, New York, United States; Skills=Python, Bash, AWS, Kubernetes; Posted=Sep 10, 2026; Apply=[Apply](https://job-boards.greenhouse.io/schonfeld/jobs/8171699)
Summer 2027 (300 employer-stated)	Securian Financial Group / Data Science and Advanced Analytics Internship - Summer 2027 @ Saint Paul, MN Campus	Company=Securian Financial Group; Role=Data Science and Advanced Analytics Internship - Summer 2027; Category=Data & ML/AI; Location=Saint Paul, MN Campus; Skills=Python, LLMs; Posted=Sep 10, 2026; Apply=[Apply](https://hq.wd12.myworkdayjobs.com/Securian_External/job/Saint-Paul-MN-Campus/Data-Science-and-Advanced-Analytics-Internship---Summer-2027_R-010894)
Summer 2027 (300 employer-stated)	Shield AI / Summer 2027 - Software Engineer Intern @ San Diego, California	Company=Shield AI; Role=Summer 2027 - Software Engineer Intern; Category=Software; Location=San Diego, California; Skills=Python, Java, C++, JavaScript; Posted=Sep 08, 2026; Apply=[Apply](https://jobs.lever.co/shieldai/8c850c75-081d-4d09-bebf-096379a93010)
Summer 2027 (300 employer-stated)	Sierra / Software Engineer Intern, Agent (Summer 2027) @ San Francisco, CA	Company=Sierra; Role=Software Engineer Intern, Agent (Summer 2027); Category=Software; Location=San Francisco, CA; Skills=TypeScript, LLMs, React; Posted=Aug 31, 2026; Apply=[Apply](https://jobs.ashbyhq.com/sierra/34b31b67-268c-4270-b48f-72e59064c96e)
Summer 2027 (300 employer-stated)	Sierra Nevada Corporation / Software Engineering Intern (Summer 2027) 🇺🇸 @ Dayton, OH	Company=Sierra Nevada Corporation; Role=Software Engineering Intern (Summer 2027) 🇺🇸; Category=Software; Location=Dayton, OH; Skills=MATLAB; Posted=Sep 03, 2026; Apply=[Apply](https://snc.wd1.myworkdayjobs.com/snc_external_career_site/job/Dayton-OH/Software-Engineering-Intern--Summer-2027-_R0030754)
Summer 2027 (300 employer-stated)	Sierra Nevada Corporation / Software Engineering Intern (Summer 2027) 🇺🇸 @ Folsom, CA	Company=Sierra Nevada Corporation; Role=Software Engineering Intern (Summer 2027) 🇺🇸; Category=Software; Location=Folsom, CA; Skills=MATLAB; Posted=Sep 03, 2026; Apply=[Apply](https://snc.wd1.myworkdayjobs.com/snc_external_career_site/job/Folsom-CA/Software-Engineering-Intern--Summer-2027-_R0030761-1)
Summer 2027 (300 employer-stated)	Sierra Nevada Corporation / Software Engineering Intern (Summer 2027) 🇺🇸 @ Lone Tree, CO	Company=Sierra Nevada Corporation; Role=Software Engineering Intern (Summer 2027) 🇺🇸; Category=Software; Location=Lone Tree, CO; Skills=MATLAB; Posted=Sep 03, 2026; Apply=[Apply](https://snc.wd1.myworkdayjobs.com/snc_external_career_site/job/Lone-Tree-CO/Software-Engineering-Intern--Summer-2027-_R0030757)
